Domain,Problem,CFA,Planner,Tool,Planning Results (%),Makespan (s),Number of Actions,Processing Time (s),Memory Usage (GB)
blocks_world,P10C09,DynamicProgramming,colin2,ObjectTime,0,25.028,45,4,0.0745735168457
blocks_world,P10C10,DynamicProgramming,colin2,ObjectTime,0,25.027,39,24,0.289970397949
blocks_world,P01C01,DynamicProgramming,colin2,Action,134,-1,-1,2351,119.961128235
blocks_world,P01C02,DynamicProgramming,colin2,Action,134,-1,-1,2725,119.961452484
blocks_world,P01C03,DynamicProgramming,colin2,Action,134,-1,-1,2546,119.97826767
blocks_world,P01C04,DynamicProgramming,colin2,Action,0,61.057,79,196,13.705997467
blocks_world,P01C05,DynamicProgramming,colin2,Action,0,84.082,92,20,0.531341552734
blocks_world,P01C06,DynamicProgramming,colin2,Action,1,-1,-1,5,0.135650634766
blocks_world,P01C07,DynamicProgramming,colin2,Action,124,-1,-1,3602,89.6761398315
blocks_world,P01C08,DynamicProgramming,colin2,Action,0,55.060,77,785,21.4952697754
blocks_world,P01C09,DynamicProgramming,colin2,Action,1,-1,-1,6,0.0966339111328
blocks_world,P01C10,DynamicProgramming,colin2,Action,124,-1,-1,3601,88.1068687439
blocks_world,P02C01,DynamicProgramming,colin2,Action,0,39.045,55,198,10.3223953247
blocks_world,P02C02,DynamicProgramming,colin2,Action,134,-1,-1,3106,119.972156525
blocks_world,P02C03,DynamicProgramming,colin2,Action,0,35.041,58,414,20.5646476746
blocks_world,P02C04,DynamicProgramming,colin2,Action,1,-1,-1,51,2.26152420044
blocks_world,P02C05,DynamicProgramming,colin2,Action,0,51.058,64,211,12.8045120239
blocks_world,P02C06,DynamicProgramming,colin2,Action,0,26.033,42,2486,81.5461769104
blocks_world,P02C07,DynamicProgramming,colin2,Action,134,-1,-1,2568,119.95583725
blocks_world,P02C08,DynamicProgramming,colin2,Action,0,34.048,64,503,21.9781188965
blocks_world,P02C09,DynamicProgramming,colin2,Action,134,-1,-1,2269,119.973258972
blocks_world,P02C10,DynamicProgramming,colin2,Action,124,-1,-1,3602,116.559692383
blocks_world,P03C01,DynamicProgramming,colin2,Action,0,75.077,91,1791,51.2287139893
blocks_world,P03C02,DynamicProgramming,colin2,Action,124,-1,-1,3601,40.6911315918
blocks_world,P03C03,DynamicProgramming,colin2,Action,134,-1,-1,1707,119.946868896
blocks_world,P03C04,DynamicProgramming,colin2,Action,1,-1,-1,314,12.0489082336
blocks_world,P03C05,DynamicProgramming,colin2,Action,134,-1,-1,3551,119.985725403
blocks_world,P03C06,DynamicProgramming,colin2,Action,1,-1,-1,642,10.6334075928
blocks_world,P03C07,DynamicProgramming,colin2,Action,134,-1,-1,1525,119.985305786
blocks_world,P03C08,DynamicProgramming,colin2,Action,0,68.072,84,1245,21.3284797668
blocks_world,P03C09,DynamicProgramming,colin2,Action,0,91.091,114,2162,39.3866729736
blocks_world,P03C10,DynamicProgramming,colin2,Action,0,77.084,97,1123,34.2013893127
blocks_world,P04C01,DynamicProgramming,colin2,Action,134,-1,-1,3490,119.98115921
blocks_world,P04C02,DynamicProgramming,colin2,Action,124,-1,-1,3600,20.1328620911
blocks_world,P04C03,DynamicProgramming,colin2,Action,124,-1,-1,3601,67.4764099121
blocks_world,P04C04,DynamicProgramming,colin2,Action,0,95.076,85,454,9.29011917114
blocks_world,P04C05,DynamicProgramming,colin2,Action,134,-1,-1,1182,119.918861389
blocks_world,P04C06,DynamicProgramming,colin2,Action,124,-1,-1,3601,31.509677887
blocks_world,P04C07,DynamicProgramming,colin2,Action,1,-1,-1,116,1.96734237671
blocks_world,P04C08,DynamicProgramming,colin2,Action,0,66.065,80,1196,38.3127250671
blocks_world,P04C09,DynamicProgramming,colin2,Action,1,-1,-1,5,0.0771408081055
blocks_world,P04C10,DynamicProgramming,colin2,Action,0,84.078,91,3100,32.5324020386
blocks_world,P05C01,DynamicProgramming,colin2,Action,134,-1,-1,1560,119.997123718
blocks_world,P05C02,DynamicProgramming,colin2,Action,0,80.086,99,3368,81.8806533813
blocks_world,P05C03,DynamicProgramming,colin2,Action,0,42.048,65,27,1.34901809692
blocks_world,P05C04,DynamicProgramming,colin2,Action,0,45.052,57,10,0.598049163818
blocks_world,P05C05,DynamicProgramming,colin2,Action,134,-1,-1,1150,119.967033386
blocks_world,P05C06,DynamicProgramming,colin2,Action,1,-1,-1,8,0.198066711426
blocks_world,P05C07,DynamicProgramming,colin2,Action,134,-1,-1,1915,119.968170166
blocks_world,P05C08,DynamicProgramming,colin2,Action,0,66.070,87,39,1.41958236694
blocks_world,P05C09,DynamicProgramming,colin2,Action,134,-1,-1,2332,119.994087219
blocks_world,P05C10,DynamicProgramming,colin2,Action,1,-1,-1,503,15.9750022888
blocks_world,P06C01,DynamicProgramming,colin2,Action,1,-1,-1,16,0.524139404297
blocks_world,P06C02,DynamicProgramming,colin2,Action,1,-1,-1,7,0.122276306152
blocks_world,P06C03,DynamicProgramming,colin2,Action,0,62.068,87,157,4.31341552734
blocks_world,P06C04,DynamicProgramming,colin2,Action,1,-1,-1,27,0.942222595215
blocks_world,P06C05,DynamicProgramming,colin2,Action,134,-1,-1,2601,119.996875763
blocks_world,P06C06,DynamicProgramming,colin2,Action,1,-1,-1,6,0.125377655029
blocks_world,P06C07,DynamicProgramming,colin2,Action,1,-1,-1,126,1.75971221924
blocks_world,P06C08,DynamicProgramming,colin2,Action,1,-1,-1,1688,78.6131744385
blocks_world,P06C09,DynamicProgramming,colin2,Action,134,-1,-1,3377,119.997859955
blocks_world,P06C10,DynamicProgramming,colin2,Action,1,-1,-1,40,0.453468322754
blocks_world,P07C01,DynamicProgramming,colin2,Action,0,50.056,84,17,0.389659881592
blocks_world,P07C02,DynamicProgramming,colin2,Action,1,-1,-1,1511,30.3242034912
blocks_world,P07C03,DynamicProgramming,colin2,Action,0,51.057,68,29,0.391353607178
blocks_world,P07C04,DynamicProgramming,colin2,Action,0,53.058,70,24,0.5107421875
blocks_world,P07C05,DynamicProgramming,colin2,Action,0,53.063,81,13,0.330448150635
blocks_world,P07C06,DynamicProgramming,colin2,Action,0,94.100,111,127,3.56766891479
blocks_world,P07C07,DynamicProgramming,colin2,Action,124,-1,-1,3601,91.424243927
blocks_world,P07C08,DynamicProgramming,colin2,Action,0,82.094,118,3264,91.7501144409
blocks_world,P07C09,DynamicProgramming,colin2,Action,0,35.040,62,87,1.60836029053
blocks_world,P07C10,DynamicProgramming,colin2,Action,0,53.059,84,861,18.7958450317
blocks_world,P08C01,DynamicProgramming,colin2,Action,134,-1,-1,2390,119.989173889
blocks_world,P08C02,DynamicProgramming,colin2,Action,124,-1,-1,3601,54.8073387146
blocks_world,P08C03,DynamicProgramming,colin2,Action,124,-1,-1,3602,96.8554153442
blocks_world,P08C04,DynamicProgramming,colin2,Action,0,85.094,137,525,10.314491272
blocks_world,P08C05,DynamicProgramming,colin2,Action,134,-1,-1,2673,119.977466583
blocks_world,P08C06,DynamicProgramming,colin2,Action,134,-1,-1,3242,119.98733139
blocks_world,P08C07,DynamicProgramming,colin2,Action,1,-1,-1,2323,38.6532211304
blocks_world,P08C08,DynamicProgramming,colin2,Action,134,-1,-1,3514,119.988288879
blocks_world,P08C09,DynamicProgramming,colin2,Action,124,-1,-1,3602,71.886554718
blocks_world,P08C10,DynamicProgramming,colin2,Action,134,-1,-1,3505,119.989284515
blocks_world,P09C01,DynamicProgramming,colin2,Action,0,45.045,63,76,2.66216278076
blocks_world,P09C02,DynamicProgramming,colin2,Action,1,-1,-1,8,0.145172119141
blocks_world,P09C03,DynamicProgramming,colin2,Action,0,54.048,52,2356,73.2885551453
blocks_world,P09C04,DynamicProgramming,colin2,Action,1,-1,-1,2,0.0410995483398
blocks_world,P09C05,DynamicProgramming,colin2,Action,0,45.039,49,30,0.593070983887
blocks_world,P09C06,DynamicProgramming,colin2,Action,1,-1,-1,3,0.0561332702637
blocks_world,P09C07,DynamicProgramming,colin2,Action,1,-1,-1,136,1.31145095825
blocks_world,P09C08,DynamicProgramming,colin2,Action,0,46.043,48,164,5.29395675659
blocks_world,P09C09,DynamicProgramming,colin2,Action,0,37.036,43,5,0.0539398193359
blocks_world,P09C10,DynamicProgramming,colin2,Action,124,-1,-1,3602,98.9762878418
blocks_world,P10C01,DynamicProgramming,colin2,Action,0,37.042,60,53,1.51617431641
blocks_world,P10C02,DynamicProgramming,colin2,Action,0,26.031,40,346,12.5733261108
blocks_world,P10C03,DynamicProgramming,colin2,Action,134,-1,-1,1619,119.986495972
blocks_world,P10C04,DynamicProgramming,colin2,Action,134,-1,-1,1959,119.950130463
blocks_world,P10C05,DynamicProgramming,colin2,Action,0,35.041,57,106,4.39092636108
blocks_world,P10C06,DynamicProgramming,colin2,Action,0,24.024,29,2,0.0517654418945
blocks_world,P10C07,DynamicProgramming,colin2,Action,0,32.031,43,3,0.0434455871582
blocks_world,P10C08,DynamicProgramming,colin2,Action,124,-1,-1,3603,105.669010162
blocks_world,P10C09,DynamicProgramming,colin2,Action,0,25.028,45,3,0.0621070861816
blocks_world,P10C10,DynamicProgramming,colin2,Action,0,25.027,39,23,0.298797607422
blocks_world,P01C01,DynamicProgramming,colin2,ActionTime,134,-1,-1,2422,119.986484528
blocks_world,P01C02,DynamicProgramming,colin2,ActionTime,0,46.050,71,3111,83.3494529724
blocks_world,P01C03,DynamicProgramming,colin2,ActionTime,134,-1,-1,2582,119.997722626
blocks_world,P01C04,DynamicProgramming,colin2,ActionTime,0,61.057,79,192,13.705291748
blocks_world,P01C05,DynamicProgramming,colin2,ActionTime,0,70.062,75,114,6.73825454712
blocks_world,P01C06,DynamicProgramming,colin2,ActionTime,0,41.036,72,25,0.67134475708
blocks_world,P01C07,DynamicProgramming,colin2,ActionTime,124,-1,-1,3603,98.8350219727
blocks_world,P01C08,DynamicProgramming,colin2,ActionTime,124,-1,-1,3602,61.464176178
blocks_world,P01C09,DynamicProgramming,colin2,ActionTime,0,75.080,92,1625,49.2597503662
blocks_world,P01C10,DynamicProgramming,colin2,ActionTime,0,72.074,106,716,17.3313369751
blocks_world,P02C01,DynamicProgramming,colin2,ActionTime,0,39.045,55,202,10.3224029541
blocks_world,P02C02,DynamicProgramming,colin2,ActionTime,0,40.039,43,5,0.102878570557
blocks_world,P02C03,DynamicProgramming,colin2,ActionTime,0,35.041,58,405,20.5648345947
blocks_world,P02C04,DynamicProgramming,colin2,ActionTime,1,-1,-1,53,2.26142501831
blocks_world,P02C05,DynamicProgramming,colin2,ActionTime,0,51.058,64,221,12.8041038513
blocks_world,P02C06,DynamicProgramming,colin2,ActionTime,0,26.033,42,2541,81.5464057922
blocks_world,P02C07,DynamicProgramming,colin2,ActionTime,134,-1,-1,2608,119.99527359
blocks_world,P02C08,DynamicProgramming,colin2,ActionTime,134,-1,-1,2585,119.987220764
blocks_world,P02C09,DynamicProgramming,colin2,ActionTime,124,-1,-1,3602,110.072628021
blocks_world,P02C10,DynamicProgramming,colin2,ActionTime,124,-1,-1,3602,106.426677704
blocks_world,P03C01,DynamicProgramming,colin2,ActionTime,0,75.077,91,1745,51.2287063599
blocks_world,P03C02,DynamicProgramming,colin2,ActionTime,124,-1,-1,3601,41.1926689148
blocks_world,P03C03,DynamicProgramming,colin2,ActionTime,134,-1,-1,3170,119.992725372
blocks_world,P03C04,DynamicProgramming,colin2,ActionTime,0,70.070,78,1049,36.2278060913
blocks_world,P03C05,DynamicProgramming,colin2,ActionTime,0,74.085,105,65,1.02049636841
blocks_world,P03C06,DynamicProgramming,colin2,ActionTime,1,-1,-1,173,10.6335258484
blocks_world,P03C07,DynamicProgramming,colin2,ActionTime,134,-1,-1,1592,119.987979889
blocks_world,P03C08,DynamicProgramming,colin2,ActionTime,0,68.072,84,1258,21.3282012939
blocks_world,P03C09,DynamicProgramming,colin2,ActionTime,0,91.091,114,2131,39.386505127
blocks_world,P03C10,DynamicProgramming,colin2,ActionTime,0,77.084,97,1152,34.2017555237
blocks_world,P04C01,DynamicProgramming,colin2,ActionTime,134,-1,-1,3542,119.995601654
blocks_world,P04C02,DynamicProgramming,colin2,ActionTime,124,-1,-1,3600,20.9561729431
blocks_world,P04C03,DynamicProgramming,colin2,ActionTime,124,-1,-1,3601,48.3341369629
blocks_world,P04C04,DynamicProgramming,colin2,ActionTime,0,95.076,85,452,9.2900428772
blocks_world,P04C05,DynamicProgramming,colin2,ActionTime,124,-1,-1,3602,86.0729751587
blocks_world,P04C06,DynamicProgramming,colin2,ActionTime,124,-1,-1,3601,33.1296577454
blocks_world,P04C07,DynamicProgramming,colin2,ActionTime,1,-1,-1,116,1.96765899658
blocks_world,P04C08,DynamicProgramming,colin2,ActionTime,0,66.065,80,1199,38.3130340576
blocks_world,P04C09,DynamicProgramming,colin2,ActionTime,1,-1,-1,5,0.0816497802734
blocks_world,P04C10,DynamicProgramming,colin2,ActionTime,0,66.054,61,256,1.051612854
blocks_world,P05C01,DynamicProgramming,colin2,ActionTime,134,-1,-1,1586,119.974853516
blocks_world,P05C02,DynamicProgramming,colin2,ActionTime,134,-1,-1,2542,119.987831116
blocks_world,P05C03,DynamicProgramming,colin2,ActionTime,0,42.048,65,27,1.3487701416
blocks_world,P05C04,DynamicProgramming,colin2,ActionTime,0,45.052,57,10,0.597797393799
blocks_world,P05C05,DynamicProgramming,colin2,ActionTime,0,45.056,70,211,15.1257324219
blocks_world,P05C06,DynamicProgramming,colin2,ActionTime,0,61.068,80,93,3.00218582153
blocks_world,P05C07,DynamicProgramming,colin2,ActionTime,134,-1,-1,1967,119.958492279
blocks_world,P05C08,DynamicProgramming,colin2,ActionTime,0,66.070,87,39,1.41952896118
blocks_world,P05C09,DynamicProgramming,colin2,ActionTime,134,-1,-1,2649,119.957073212
blocks_world,P05C10,DynamicProgramming,colin2,ActionTime,134,-1,-1,2745,119.977104187
blocks_world,P06C01,DynamicProgramming,colin2,ActionTime,1,-1,-1,17,0.512054443359
blocks_world,P06C02,DynamicProgramming,colin2,ActionTime,1,-1,-1,7,0.126552581787
blocks_world,P06C03,DynamicProgramming,colin2,ActionTime,0,62.068,87,156,4.31320571899
blocks_world,P06C04,DynamicProgramming,colin2,ActionTime,1,-1,-1,27,0.942348480225
blocks_world,P06C05,DynamicProgramming,colin2,ActionTime,134,-1,-1,2635,119.993450165
blocks_world,P06C06,DynamicProgramming,colin2,ActionTime,1,-1,-1,5,0.134628295898
blocks_world,P06C07,DynamicProgramming,colin2,ActionTime,0,53.049,67,54,1.08737945557
blocks_world,P06C08,DynamicProgramming,colin2,ActionTime,0,41.044,54,59,1.0313873291
blocks_world,P06C09,DynamicProgramming,colin2,ActionTime,134,-1,-1,3348,119.992046356
blocks_world,P06C10,DynamicProgramming,colin2,ActionTime,1,-1,-1,38,0.45333480835
blocks_world,P07C01,DynamicProgramming,colin2,ActionTime,0,50.056,84,17,0.402984619141
blocks_world,P07C02,DynamicProgramming,colin2,ActionTime,124,-1,-1,3601,63.4033813477
blocks_world,P07C03,DynamicProgramming,colin2,ActionTime,134,-1,-1,3437,119.987945557
blocks_world,P07C04,DynamicProgramming,colin2,ActionTime,0,78.080,98,330,8.09279632568
blocks_world,P07C05,DynamicProgramming,colin2,ActionTime,1,-1,-1,4,0.0821380615234
blocks_world,P07C06,DynamicProgramming,colin2,ActionTime,124,-1,-1,3601,62.6923408508
blocks_world,P07C07,DynamicProgramming,colin2,ActionTime,124,-1,-1,3600,91.4242782593
blocks_world,P07C08,DynamicProgramming,colin2,ActionTime,0,82.094,118,3275,91.7502250671
blocks_world,P07C09,DynamicProgramming,colin2,ActionTime,1,-1,-1,46,0.541553497314
blocks_world,P07C10,DynamicProgramming,colin2,ActionTime,124,-1,-1,3601,47.7758598328
blocks_world,P08C01,DynamicProgramming,colin2,ActionTime,134,-1,-1,2806,119.973274231
blocks_world,P08C02,DynamicProgramming,colin2,ActionTime,124,-1,-1,3601,25.9065818787
blocks_world,P08C03,DynamicProgramming,colin2,ActionTime,124,-1,-1,3603,118.680015564
blocks_world,P08C04,DynamicProgramming,colin2,ActionTime,0,85.094,137,527,10.3146209717
blocks_world,P08C05,DynamicProgramming,colin2,ActionTime,134,-1,-1,2629,119.987098694
blocks_world,P08C06,DynamicProgramming,colin2,ActionTime,134,-1,-1,3280,119.955379486
blocks_world,P08C07,DynamicProgramming,colin2,ActionTime,1,-1,-1,2277,38.6528930664
blocks_world,P08C08,DynamicProgramming,colin2,ActionTime,134,-1,-1,3381,119.977565765
blocks_world,P08C09,DynamicProgramming,colin2,ActionTime,124,-1,-1,3601,74.3814849854
blocks_world,P08C10,DynamicProgramming,colin2,ActionTime,134,-1,-1,3550,119.997848511
blocks_world,P09C01,DynamicProgramming,colin2,ActionTime,0,45.045,63,76,2.66249465942
blocks_world,P09C02,DynamicProgramming,colin2,ActionTime,1,-1,-1,7,0.145156860352
blocks_world,P09C03,DynamicProgramming,colin2,ActionTime,0,54.048,52,2304,73.2886276245
blocks_world,P09C04,DynamicProgramming,colin2,ActionTime,1,-1,-1,2,0.0475425720215
blocks_world,P09C05,DynamicProgramming,colin2,ActionTime,0,64.063,68,9,0.273765563965
blocks_world,P09C06,DynamicProgramming,colin2,ActionTime,1,-1,-1,4,0.054874420166
blocks_world,P09C07,DynamicProgramming,colin2,ActionTime,1,-1,-1,133,1.31195831299
blocks_world,P09C08,DynamicProgramming,colin2,ActionTime,0,46.043,48,169,5.29407119751
blocks_world,P09C09,DynamicProgramming,colin2,ActionTime,0,37.036,43,5,0.0601806640625
blocks_world,P09C10,DynamicProgramming,colin2,ActionTime,0,51.053,69,1490,26.2704277039
blocks_world,P10C01,DynamicProgramming,colin2,ActionTime,0,37.042,60,52,1.5157623291
blocks_world,P10C02,DynamicProgramming,colin2,ActionTime,0,26.031,40,340,12.5733833313
blocks_world,P10C03,DynamicProgramming,colin2,ActionTime,134,-1,-1,1618,119.958362579
blocks_world,P10C04,DynamicProgramming,colin2,ActionTime,134,-1,-1,1869,119.93913269
blocks_world,P10C05,DynamicProgramming,colin2,ActionTime,0,35.041,57,107,4.39096832275
blocks_world,P10C06,DynamicProgramming,colin2,ActionTime,134,-1,-1,2866,119.964366913
blocks_world,P10C07,DynamicProgramming,colin2,ActionTime,0,32.031,43,3,0.0476608276367
blocks_world,P10C08,DynamicProgramming,colin2,ActionTime,124,-1,-1,3603,104.009925842
blocks_world,P10C09,DynamicProgramming,colin2,ActionTime,134,-1,-1,2287,119.970462799
blocks_world,P10C10,DynamicProgramming,colin2,ActionTime,0,25.027,39,24,0.300769805908
blocks_world,P01C01,DynamicProgramming,colin2,ActionObject,134,-1,-1,1679,119.9479599
blocks_world,P01C02,DynamicProgramming,colin2,ActionObject,134,-1,-1,3579,119.982868195
blocks_world,P01C03,DynamicProgramming,colin2,ActionObject,134,-1,-1,2143,119.985485077
blocks_world,P01C04,DynamicProgramming,colin2,ActionObject,0,67.068,82,9,0.0702438354492
blocks_world,P01C05,DynamicProgramming,colin2,ActionObject,0,68.070,78,102,6.58127212524
blocks_world,P01C06,DynamicProgramming,colin2,ActionObject,1,-1,-1,487,12.2040405273
blocks_world,P01C07,DynamicProgramming,colin2,ActionObject,1,-1,-1,3583,98.8353843689
blocks_world,P01C08,DynamicProgramming,colin2,ActionObject,0,52.054,63,23,0.613140106201
blocks_world,P01C09,DynamicProgramming,colin2,ActionObject,0,75.080,92,1674,49.2601966858
blocks_world,P01C10,DynamicProgramming,colin2,ActionObject,0,53.049,60,78,0.780220031738
blocks_world,P02C01,DynamicProgramming,colin2,ActionObject,0,39.045,55,201,10.3225364685
blocks_world,P02C02,DynamicProgramming,colin2,ActionObject,134,-1,-1,3089,119.986595154
blocks_world,P02C03,DynamicProgramming,colin2,ActionObject,0,35.041,58,414,20.5648078918
blocks_world,P02C04,DynamicProgramming,colin2,ActionObject,1,-1,-1,51,2.26147460938
blocks_world,P02C05,DynamicProgramming,colin2,ActionObject,0,51.058,64,221,12.8044052124
blocks_world,P02C06,DynamicProgramming,colin2,ActionObject,0,26.033,42,2516,81.5464706421
blocks_world,P02C07,DynamicProgramming,colin2,ActionObject,134,-1,-1,2523,119.97416687
blocks_world,P02C08,DynamicProgramming,colin2,ActionObject,0,34.048,64,493,21.9777641296
blocks_world,P02C09,DynamicProgramming,colin2,ActionObject,134,-1,-1,2166,119.997859955
blocks_world,P02C10,DynamicProgramming,colin2,ActionObject,124,-1,-1,3603,115.56211853
blocks_world,P03C01,DynamicProgramming,colin2,ActionObject,124,-1,-1,3602,97.9215774536
blocks_world,P03C02,DynamicProgramming,colin2,ActionObject,0,52.052,62,115,2.63858413696
blocks_world,P03C03,DynamicProgramming,colin2,ActionObject,134,-1,-1,1764,119.947975159
blocks_world,P03C04,DynamicProgramming,colin2,ActionObject,1,-1,-1,301,12.0490913391
blocks_world,P03C05,DynamicProgramming,colin2,ActionObject,0,74.085,105,65,1.02027893066
blocks_world,P03C06,DynamicProgramming,colin2,ActionObject,0,101.098,112,1498,47.5745506287
blocks_world,P03C07,DynamicProgramming,colin2,ActionObject,134,-1,-1,1560,119.972415924
blocks_world,P03C08,DynamicProgramming,colin2,ActionObject,0,63.062,76,442,10.1823577881
blocks_world,P03C09,DynamicProgramming,colin2,ActionObject,0,106.102,120,1363,39.3863601685
blocks_world,P03C10,DynamicProgramming,colin2,ActionObject,1,-1,-1,608,34.2011489868
blocks_world,P04C01,DynamicProgramming,colin2,ActionObject,124,-1,-1,3600,97.9395484924
blocks_world,P04C02,DynamicProgramming,colin2,ActionObject,124,-1,-1,3602,57.4004364014
blocks_world,P04C03,DynamicProgramming,colin2,ActionObject,134,-1,-1,3078,119.971431732
blocks_world,P04C04,DynamicProgramming,colin2,ActionObject,124,-1,-1,3601,59.6887435913
